公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,公司網站內公司治理資訊專區網址,股本(億元)
1436,華友聯開發股份有限公司,華友聯,建材營造,－,高雄市鳳山區文龍路85號11樓,7510318,陸炤廷,陸炤廷,吳家德,執行副總經理,林紹詳,(07)780-1381,1967/01/31,1988/04/11,新台幣                 10.0000元,1319793490,131979349,0,0,合併,每年,董事會,群益金鼎證券(股)股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳秀雯,王兆群,HUA YU LIEN,"11F., No. 85,Wenlong Rd.,Fengshan Dist.,Kaohsiung City, Taiwan (R.O.C.)",(07)777-7398,steven@huakai.com.tw,www.huakai.com.tw,林紹詳,財務長,(07)780-1381,steven@huakai.com.tw,https://www.huakai.com.tw/blank-17,https://www.huakai.com.tw/36-2/,13.1979349
1437,勤益投資控股股份有限公司,勤益控,其他,－,台北市大安區忠孝東路4段320號9樓,35535607,顧立楷,顧立楷,馮于珍,會計部協理,曾瑞澤,(02)2741-5000,1961/02/23,1988/11/10,新台幣                 10.0000元,2033712840,203371284,0,0,合併,每季,董事會,中國信託商業銀行代理部,(02)6636-5566,10008台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,吳佳翰,呂莉莉,GTM,"9F,320 Zhong Xiao  E. Rd. Sec.4,Taipei, Taiwan 10694Taipei Taiwan R.O.C",(02)2776-5073,gtm@gtm.com.tw,http://www.gtm.com.tw,馮于珍,會計部協理,(02)2741-5000,gtm@gtm.com.tw,http://www.gtm.com.tw/web/stakeholder/stakeholder.jsp,https://www.gtm.com.tw/governance/,20.3371284
1438,三地開發地產股份有限公司,三地開發,建材營造,－,高雄市苓雅區中正二路175號16樓之3,3561011,鍾育霖,莊峻宇,鍾育霖,董事長,莊峻宇,(07)2259599,1955/10/11,1988/12/15,新台幣                 10.0000元,1112057590,111205759,20000000,0,個別,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,高鈺倫,陳永祥,SanDi,"16F.-3, No. 175, Zhongzheng 2nd Rd.,Lingya Dist., Kaohsiung City 802",(07)2256099,yufoongb@ms37.hinet.net,http://www.sandirealestate.com.tw/,莊峻宇,總經理,(07)2259599,yufoongb@ms37.hinet.net,http://www.sandirealestate.com.tw/atjRSZaIiOiKHOCS,https://www.sandirealestate.com.tw/corporate-overview,11.1205759
1439,雋揚國際股份有限公司,雋揚,建材營造,－,臺北市南港區經貿一路170號11樓,11113403,侯嘉騏,劉先雯,葉品卉,財務會計部經理,尚未派任,(02)27566777,1964/10/01,1989/05/22,新台幣                 10.0000元,920000000,92000000,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,梁益彰,陳&#21843;東,ASCENT,"11F., No. 170, Jingmao 1st Rd., Nangang Dist.,Taipei 115018, Taiwan (R.O.C.)",(02)27531999,ir@ascentglobal.com.tw,https://www.ascentglobal.com.tw/,葉品卉,財務會計部經理,(02)27566777,ir@ascentglobal.com.tw,https://www.ascentglobal.com.tw/tw/governance/stakeholder,https://www.ascentglobal.com.tw/governance/policies/1,9.2
1441,大東紡織股份有限公司,大東,紡織纖維,－,台北市松山區南京東路三段346號3樓,51037304,陳修忠,陳建州,陳建州,總經理,黃永昌,(02)27522244,1958/03/15,1989/10/27,新台幣                 10.0000元,717443870,71744387,28024542,0,合併,每年,股東會,群益金鼎證券(股)公司股務代理部,(02)27023999,106台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,林雅慧,林永智,TAH TONG,"No. 346, 3/F, Sec. 3, Nanking E. Rd.,Taipei,Taiwan 105TAIPEI,TAIWAN R.O.C.",(02)27718186,spokesperson@tahtong.com.tw,www.tahtong.com.tw,黃永昌,董事暨董事長室特別助理,(02)2752-2244#290,spokesperson@tahtong.com.tw,investors.tahtong.com.tw/index.htm,https://www.tahtong.com.tw/zh_TW/corporate-governance,7.1744387
1443,立益物流開發股份有限公司,立益物流,其他,－,台北市大同區西寧北路70號6樓,4287483,蘇東榮,蘇慶源,蘇東榮,董事長,王建中,(02)25557680,1972/11/25,1990/04/21,新台幣                 10.0000元,1353430110,135343011,0,0,合併,每年,股東會,元富證券股份有限公司股務代理科,(02)27686668,台北市松山區光復北路11巷35號地下一樓,國富浩華聯合會計師事務所,邱繼盛,王戊昌,LILYTEXTILE,"6TH FLOOR 70,HSI NING NORTH ROAD.TAIPEI,TAIWAN,R.O.C",(02)25587492,lily161@ms31.hinet.net,www.lily.com.tw,王建中,協理,(02)25598230,lily161@ms31.hinet.net,www.lily.com.tw,－,13.5343011
1445,大宇紡織股份有限公司,大宇,紡織纖維,－,台北市西寧北路62-5號7樓,7015014,陳曜銘,楊任凱,楊任凱,總經理,林玉津,2552-3977,1969/09/12,1991/02/05,新台幣                 10.0000元,1306660340,130666034,0,0,合併,每年,董事會,群益金鼎證券(股)公司股務代理部,27023999,(10601) 台北市大安區敦化南路二段97號B2,安永聯合會計師事務所,黃靖雅,劉榮進,UNIVERSAL,7/F 62-5 SINING N. ROADTAIPEI TAIWAN R.O.C.,02-25521969,Lyc@universal-tex.com,www.universal-tex.com,林玉津,協理,02-25523977#710,Lyc@universal-tex.com,https://www.universal-tex.com/stakes.aspx,https://www.universal-tex.com/governance.aspx#,13.0666034
1446,宏和精密紡織股份有限公司,宏和,紡織纖維,－,台南市永康區中山南路473號,73641170,黃大功,何天明,張滄祐,經理,陳永祿,06-2333133,1978/06/09,1991/10/15,新台幣                 10.0000元,1377095130,137709513,0,0,合併,每年,股東會,元大證券股份有限公司,02-25865859,台北市大安區敦化南路2段67號B1,安永聯合會計師事務所,胡子仁,姚世傑,HONG HO,"No.473, Zhongshan S. Rd.,Yongkang Dist., Tainan City , Taiwan",06-2332133,u1081@hongho.com.tw,www.hongho.com.tw,張滄祐,經理,06-2333133,u0904@hongho.com.tw,www.hongho.com.tw,www.hongho.com.tw,13.7709513
1449,佳和實業股份有限公司,佳和,紡織纖維,－,台南市新市區三舍里復興路533號,72055019,翁偉翔,翁偉翔,翁瑋駿,協理,黃崇海,(06)7029961,1972/12/12,1992/05/06,新台幣                 10.0000元,1030939100,103093910,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路二段97號B2,安侯建業會計師事務所,蘇彥達,許振隆,CHIA HER,"No.207, San Sheh Tsun, Hsin Shih HsiangTainan Hsien, Taiwan,R.O.C",(06)7029965,u110507@chgtex.com,www.chgtex.com,翁瑋駿,協理,(06)7029961#1350,u110507@chgtex.com,www.chgtex.com,www.chgtex.com,10.309391
1451,年興紡織股份有限公司,年興,紡織纖維,－,台北市內湖區內湖路一段306號13樓,22266307,陳威翰,蔡樹軒,蔡樹軒,總經理,周泰源,(02)26568888,1986/10/13,1992/12/21,新台幣                 10.0000元,1980000000,198000000,0,0,合併,每年,董事會,群益金鼎證券股份有限公司,(02)27023999,台北市敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳怡伶,辛宥呈,NIEN HSING,"13F., No. 306, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 114, TaiwanTaipei City 114, Taiwan (R.O.C.)",(02)26568899,nienhsing@nhjeans.com,https://www.nhjeans.com/,蔡樹軒,總經理,(02)2656-8888,nienhsing@nhjeans.com,https://www.nhjeans.com/§????H???Y/§Q?`???Y?H±M°?/?lang=zh-hant,https://www.nhjeans.com/§????H???Y/?lang=zh-hant,19.8
1452,宏益纖維工業股份有限公司,宏益,紡織纖維,－,台北市塔城街66號6樓,43121481,施淑賢,王慶榮,王慶榮,總經理,張筱玉,02-25521191,1968/08/23,1992/12/28,新台幣                 10.0000元,1326414000,132641400,0,0,合併,每年,董事會,康和綜合證券股份有限公司,02-87871118,台北市信義區基隆路一段176號B1,立本台灣聯合會計師事務所,柯俊輝,張鈞鈞,HONG YI,"6F, No. 66, Ta-cheng St.Taipei, Taiwan, R.O.C",02-25523610,hongyi@hongyilon.com.tw,http://www.hongyilon.com.tw,張筱玉,財務長,02-25521191,hongyi@hongyilon.com.tw,https://www.hongyilon.com.tw/%E5%88%A9%E5%AE%B3%E9%97%9C%E4%BF%82%E4%BA%BA%E5%B0%88%E5%8D%80,https://www.hongyilon.com.tw/blank-9,13.26414
1453,大將開發股份有限公司,大將,建材營造,－,台北市大安區敦化南路二段71號6樓,7617901,葉義雄,林靜怡,葉義雄,董事長,余明德,27069999,1978/04/15,1993/04/19,新台幣                 10.0000元,1099447060,109944706,0,0,合併,每年,股東會,元大證券股份有限公司,27175566,台北市大安區敦化南路二段67號地下一樓,勤業眾信聯合會計師事務所,楊靜婷,莊文源,TA  JIANG,"6F,NO.71.SEC2 TUNG HWA SOUTH ROAD TAIPEI,TAIWANTAIPEI ,TAIWAN,ROC",27061166,md.yu@tajiang.com.tw,www.tajiang.com.tw,余明德,會計主管,(02)27069999,md.yu@tajiang.com.tw,http://www.tajiang.com.tw/finance_info.aspx?tag_id=T0022,http://www.tajiang.com.tw/finance_info.aspx?tag_id=T0074,10.9944706
1454,台灣富綢纖維股份有限公司,台富,紡織纖維,－,台北市西寧北路70-1號8樓,4301794,莊燿銘,莊燿銘,華淑玲,協理,游婉嬅,02-25568282,1973/06/01,1993/05/07,新台幣                 10.0000元,1298338480,129833848,0,0,合併,每年,董事會,富邦證券股份有限公司,02-23611300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,王攀發,曾建銘,TTF,8F.70-1 HSI-NING NORTH ROADTAIPEI TAIWAN,02-25500501,iris@ttfco.com,http://www.ttfco.com,吳長智,協理,02-25568282,c.j.wu@ttfco.com,http://www.ttfco.com,http://www.ttfco.com,12.9833848
1456,怡華實業股份有限公司,怡華,建材營造,－,台北市內湖區內湖路一段392號12樓之1,33144175,黃士豪,黃士豪,李世豪,經理,黃經博,02-87978780,1968/08/02,1993/12/09,新台幣                 10.0000元,937200000,93720000,0,0,合併,每年,董事會,群益金鼎證券股份有限公司,(02)27035000,台北巿敦化南路2段97號B2,安侯建業聯合會計師事務所,黃欣婷,池世欽,I-HWA,"12F-1,NO.392,SEC.1 NEI-HU RD.,TAIPEI 114,TAIWAN,R.O.C.TAIPEI,TAIWAN",(02)87978106,haul@ybworld.com.tw,http://www.ihwa.com.tw,李世豪,經理,02-87978780,haul@ybworld.com.tw,http://www.ihwa.com.tw/stakeholders.html,https://www.ihwa.com.tw/investment_tw.php?id=653,9.372
1463,強盛新股份有限公司,強盛新,紡織纖維,－,桃園市大園區大工路一二六號,7715023,成漢傑,張士志,鄭以民,副總經理,藍美娜經理,(02)25556866,1983/10/19,1996/12/05,新台幣                 10.0000元,1732683810,173268381,0,0,合併,每年,股東會,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,黃泳華,余聖河,CST,"6F,63 SEC. 1,DI-HWA ST.,TAIPEI, TAIWAN, R.O.C",(02)25567160,public@csgroup.com.tw,www.csgroup.com.tw,鄭以民副總經理,副總經理,(02)25556866,ericcheng@csgroup.com.tw,www.csgroup.com.tw,www.csgroup.com.tw/zh-hant/investor/structure_1/,17.3268381
1465,偉全實業股份有限公司,偉全,紡織纖維,－,台北市西寧北路62-5號6樓,33700601,陳建柱,陳建柱,曾昭勳,副總經理,林毓蓁,02-25522174,1972/11/27,1997/09/08,新台幣                 10.0000元,1036072670,103607267,0,0,個別,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,立本台灣聯合會計師事務所,劉克宜,許坤錫,WISHER,"6th FL., 62-5 Hsining N. Rd.Taipei, Taiwan , R. O. C.",02-25502121,service@wisher.com.tw,http://www.wisher.com.tw,曾昭勳,副總經理,02-25522174,tseng@wisher.com.tw,https://sites.google.com/view/wisher-ch/§Q?`???Y?H,https://sites.google.com/view/wisher-ch/§????H±M°?/???q?v?z,10.3607267
1466,聚隆纖維股份有限公司,聚隆,紡織纖維,－,彰化縣埔鹽鄉永樂村番金路94號,22976047,周文東,周文東,賴明毅,業務副總,張美紅,886-4-8652321,1988/07/22,1998/04/04,新台幣                 10.0000元,1111573200,111157320,0,0,合併,每年,股東會,凱基證券股份有限公司,02-2314-8800,臺北市重慶南路一段二號五樓,建智聯合會計師事務所,廖年傑,陳靜宜,Acelon,94 FAN CHIN ROAD PUYEN HSIANG CHANGHUACHANG HUA，TAIWAN，R.O.C,886-4-8656171,service@acelon.com.tw,http://www.acelon.com.tw,張美紅,財務處長,886-4-7638869,cmh@acelon.com.tw,https://www.acelon.com.tw/zh-tw/stakeholder-contact,https://www.acelon-yarn.com/zh-tw/csr-cate-first/corporate-governance,11.115732
1467,南緯實業股份有限公司,南緯,紡織纖維,－,台北市中山區林森北路426號2樓,69559487,林瑞岳,林宗頤,吳健中,財務長,葉鳳花,02-25215155,1978/08/18,1998/12/21,新台幣                 10.0000元,2336246670,233624667,65414906,0,合併,每年,股東會,富邦綜合證券股務代理部,02-2361-1300,台北市100中正區許昌街17號11樓,安侯建業,鄒依芸,曾國禓,TEX-RAY,"2F.NO426,LINSEN N.RD.,TAIPEI CITY TAIWAN R.O.C.",02-25816558,info@texray.com,WWW.TEXRAY.COM,陳秀文,高專,02-25215155,pamela@texray.com,www.texray.com,https://www.texray.com/%e5%85%ac%e5%8f%b8%e6%b2%bb%e7%90%86%e5%b0%88%e5%8d%80-new/?lang=zh-hant,23.3624667
1468,昶和纖維興業股份有限公司,昶和,紡織纖維,－,桃園市蘆竹區南崁路一段277號,36123364,陳明澤,陳明澤,葉佐偉,財務副理,吳昇緯,(02)2741-9299,1982/04/10,1999/01/21,新台幣                 10.0000元,1604052440,160405244,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,郭冠纓,區耀軍,CHANG HO,"NO.277, NAN KAN ROAD, SEC.1, LU CHU SHIANG,TAOYUAN HSIEN, TAIWAN, R.O.C.",(02)2752-2690,investor@chang-ho.com.tw,www.chang-ho.com.tw,吳昇緯,會計主管,(02)2741-9299,investor@chang-ho.com.tw,www.chang-ho.com.tw/content/,https://www.chang-ho.com.tw/overview/,16.0405244
1470,大統新創股份有限公司,大統新創,紡織纖維,－,台北市塔城街64號4樓,22267777,葉泉發,葉柏亮,洪憲忠,副總經理,徐肇男,02-25503266,1986/12/09,1999/05/21,新台幣                 10.0000元,857670000,85767000,0,0,合併,每半會計年度,董事會,富邦綜合證券股份有限公司,02-23611300,台北市許昌街17號11樓,勤業眾信聯合會計師事務所,尤盟貴,張耿禧,EVERTEX,"4F,64,Ta Cheng ST.TAIPEI, TAIWAN.",02-25505080,alan.hung@evertex.tw,www.evertex.tw,洪憲忠,副總經理,03-3222241,alan.hung@evertex.tw,www.evertex.tw/tw/about/?????o?i/§Q?`???Y?H±M°?,www.evertex.tw/tw/about/?????o?i/???q?v?z?Bwww.evertex.tw/tw/about/?????o?i/????????,8.5767
1471,首利實業股份有限公司,首利,電子零組件業,－,新北市五股區五權七路18號3樓,7699023,鄭傑,鄭翔,邱志偉,總經理特助,林大鈞,(02)2299-1907,1982/10/21,2000/03/06,新台幣                 10.0000元,1504145360,150414536,5000000,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)23711658,臺北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,吳仁杰,胡智華,SL,"3F,NO.18 Wu Chun 7 Rd.,Wu Gu Industry AreaWu Gu Shiang,Taipei,Taiwan,R.O.C",(02)2290-1974,sales@soly-tech.com,www.soly-tech.com,邱志偉,總經理特助,(02)2299-1907,David_chiou@soly-tech.com,www.soly-tech.com/stakeholders.htm,www.soly-tech.com/investors_4/1.htm,15.0414536
1472,三洋實業股份有限公司,三洋實業,建材營造,－,高雄市大社區嘉保路360號,7029919,蔣玉蓮,徐正哲,徐正哲,總經理,陳淑瑩,07-3560666,1968/10/07,2000/09/11,新台幣                 10.0000元,524880820,52488082,31852829,0,合併,每年,股東會,凱基證券股務代理部,02-23892999,台北市重慶南路一段2號5樓,勤業眾信會計師事務所,陳珍麗,陳秀雯,TRIOCEAN,"No.360 Jiabao RoadDashe Dist., Kaohsiung City 815006",07-356-1256,admin@triocean.com.tw,triocean.com.tw,徐正哲,總經理,07-356-0666,spokesman@triocean.com.tw,https://reurl.cc/MjMnXL,https://reurl.cc/qGY8Yy,5.2488082
1473,台南企業股份有限公司,台南,紡織纖維,－,台南市歸仁區中山路三段320號,68919702,楊青&#23791;,蘇炯忠,吳建德,財務長,蔡承志,06-2307911,1961/08/26,2000/09/11,新台幣                 10.0000元,1461535340,146153534,0,0,合併,每年,股東會,元大證券(股)公司股務代理部,02-25865859,臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,田中玉,徐惠榆,TAINAN,"320 Sec.3,Chung Shan Road,Kuei JenHsiang,Tainan Hsien Taiwan R.O.C",06-2300112,contact@tai-nan.com,https://www.tai-nan.com/,蔡承志,資深經理,02-23916421-197,warren_tsai@tai-nan.com,https://www.tai-nan.com/stakeholder-survey.php,https://www.tai-nan.com/manage-board.php,14.6153534
1474,弘裕企業股份有限公司,弘裕,紡織纖維,－,彰化縣伸港鄉全興工業區工西一路60號,58003997,葉博宇,郭正沛,徐為芳,經理,葉博宇,04-7994888,1970/09/04,2000/10/31,新台幣                 10.0000元,1298969690,129896969,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,02-23611300,台北市許昌街17號2樓,資誠聯合會計師事務所,王玉娟,洪淑華,HONMYUE,"NO.60 KUNG HSI 1 RD.,HSI TI VILLAGESHEN KANG HSIANG,CHANG HWA HSIEN,TAIWAN.",04-7994252,list1474@honmyue.com.tw,http://www.textile-hy.com.tw,徐為芳,經理,04-7994888#101,hsu@honmyue.com.tw,http://www.textile-hy.com.tw/§Q?`???Y?H.htm,http://www.textile-hy.com.tw/???q?v?z.htm,12.9896969
1475,台灣業旺股份有限公司,業旺,紡織纖維,－,桃園市龜山區文興路146號10樓之4,23912057,陳清土,陳坤木,陳清土,董事長,楊景喬,03-2756558,1990/11/02,2000/10/27,新台幣                 10.0000元,660167490,66016749,0,0,合併,每年,董事會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,楊蕙慈,張淑瓊,BIG SUNSHINE,"10F.-4, No. 146, Wenxing Rd., Guishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",03-3275365,contact@big-sunshine.com.tw,http://www.big-sunshine.com.tw,楊景喬,財務主管及代理發言人,03-2756558,contact@big-sunshine.com.tw,http://www.big-sunshine.com.tw,http://www.big-sunshine.com.tw,6.6016749
1477,聚陽實業股份有限公司,聚陽,紡織纖維,－,台北市忠孝東路四段550號8樓,23609668,周理平,周心鵬,林恆宇,協理,&#28201;玉岑,23455588,1990/01/10,2003/01/21,新台幣                 10.0000元,2466937130,246693713,0,0,合併,每半會計年度,董事會,凱基證券股份有限公司,23892999,台北市重慶南路一段二號五樓,安侯建業聯合會計師事務所,于紀隆,林恒昇,Makalot　　,"8F., 550, Sec. 4, Zhongxiao E. Rd.,Taipei City 110, Taiwan, R.O.C.",23455590,pr@makalot.com.tw,www.makalot.com.tw,黃仲傑,IR經理,02-23455588,pr@makalot.com.tw,https://www.makalot.com.tw/contact-us,https://www.makalot.com.tw/investor/corporate-governance/structure,24.6693713
1512,瑞利企業股份有限公司,瑞利,汽車工業,－,高雄市仁武區高楠公路廿二號,85330636,吳明燦,林維輝,林維輝,總經理,徐巧玶,07-3438301,1970/06/18,1994/01/28,新台幣                 10.0000元,981834980,98183498,32669876,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-2703-5000,台北市敦化南路二段九十七號地下二樓,資誠聯合會計師事務所,王玉娟,徐建業,JL,"NO.22 KAONAN ROAD.JENWU DIST KAOHSIUNG ,TAIWAN",07-3425116,irenehsu@juili.com.tw,http://www.juili.com.tw,徐巧玶,代理發言人,07-3438301,irenehsu@juili.com.tw,http://www.juili.com.tw/c/inv_6.htm,http://esg.twse.com.tw,9.8183498
1515,力山工業股份有限公司,力山,電機機械,－,台中市大里區仁化路261號,55759180,王冠祥,羅政洲,莊政勳,副總經理,許森源,04-24914141,1973/04/30,1995/02/04,新台幣                 10.0000元,1814735000,181473500,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,陳政學,張字信,REXON,"NO.261, Jen Hwa  RDTali, Taichung, Taiwan",04-24910371,invest@rexon.com.tw,http://www.rexon.net,莊政勳,副總經理,04-24914141#6711,invest@rexon.com.tw,https://www.rexon.net/esg-survery.php,https://www.rexon.net/manage-info.php,18.14735
1516,川飛能源股份有限公司,川飛,其他,－,台北市信義區光復南路495號6樓之5,22071751,謝縈俞,涂椽義,鄭祺曄,稽核主管,涂椽義,02-27200095,1986/02/20,1995/04/01,新台幣                 10.0000元,400081950,40008195,0,0,個別,每年,股東會,國票綜合證券(股)公司代理部,02-25288988,臺北市松山區南京東路五段188號15樓,安永聯合會計師事務所,鄭清標,林政緯,FALCON,"6F-5., No.495, Guangfu S. Rd., Xinyi District,Taipei City 110, Taiwan (R.O.C.)",02-27584414,falconpower123@yahoo.com.tw,www.falconpower.tw,鄭祺曄,稽核主管,02-27200095,falconpower123@yahoo.com.tw,www.falconpower.tw/stakeholders/,https://www.falconpower.tw/corporate/,4.0008195
1517,利奇機械工業股份有限公司,利奇,電機機械,－,彰化縣彰化市石牌里石牌路一段112號,59008318,林育新,林宜賢,李育政,管理部經理,蔡芳珠,04-7382121,1973/05/16,1995/11/14,新台幣                 10.0000元,2233000070,223300007,0,0,合併,每年,股東會,福邦證券股份有限公司,(02)2371-1658,(10041) 台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,劉力維,王翔民,Lee Chi,"NO. 112 , SEC.  1 ,  SHIPAI   RD,CHANGHUA,TAIWAN,ROC.",04-7371283,gmoe@leechi.com.tw,https://www.leechi.com.tw/,李育政,管理部經理,04-7382121,gmoe@leechi.com.tw,https://www.leechi.com.tw/investor/category/40,https://www.leechi.com.tw/investor/category/21,22.3300007
1521,大億交通工業製造股份有限公司,大億,汽車工業,－,台南市南區新信路11號,69408876,吳俊億,莊智清,鄭清香,協理,蔡宗翰,06-2615151,1976/01/28,1997/10/06,新台幣                 10.0000元,762300000,76230000,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,100  台北市重慶南路一段83號5樓,資誠聯合會計師事務所,葉芳婷,林秀珊,TA YIH,"NO.11,Xinxin Rd.,South Dist.,Tainan CityTAINAN,TAIWAN (R.O.C)",06-2644614,budget@tayih-ind.com.tw,www.tayih-ind.com.tw,鄭清香,協理,06-2615151,budget@tayih-ind.com.tw,https://www.tayih-ind.com.tw/investors/%E5%88%A9%E5%AE%B3%E9%97%9C%E4%BF%82%E4%BA%BA,https://www.tayih-ind.com.tw/investors/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86,7.623
1524,耿鼎企業股份有限公司,耿鼎,汽車工業,－,338桃園市蘆竹區內溪路48號,22081250,李茂源,李茂源,李庭祥,總經理室經理,陳健榮,03-3244011,1986/03/13,1998/10/30,新台幣                 10.0000元,1653103970,165310397,0,0,個別,每年,董事會,群益金鼎證券股份有限公司,02-27035000,台北市敦化南路二段97號地下二樓,正風聯合會計師事務所,賴家裕,彭莉真,GORDON,"No.48, Nieh Hsi Road, Luchu Dist.,Taoyuan City, 338,Taiwan  (R.O.C)",886-3-3244255,as3@gordon.com.tw,www.gordon.com.tw,李庭祥,總經理室經理,03-324-4011,as3@gordon.com.tw,http://www.gordon.com.tw/respons.html,http://www.gordon.com.tw/report4.html,16.5310397
1525,江申工業股份有限公司,江申,汽車工業,－,桃園市楊梅區新江路100號,35129100,熊東台,曾火冏誌,陳一宇,經理,陳瓊如,03-4783121,1963/05/30,1999/05/15,新台幣                 10.0000元,734001350,73400135,0,0,合併,每年,股東會,江申工業股份有限公司股務課,02-2515-6421,新北市新店區中興路三段3號1樓,安永聯合會計師事務所,黃宇廷,黃建澤,KSC,"NO.100,HSIN CHIANG ROAD,YANG MEI CHENTAOYUAN HSIEN,TAIWAN,R.O.C",03-4852205,ethan.chen@kian-shen.com,https://www.kian-shen.com/,陳一宇,經理,03-4783121,ethan.chen@kian-shen.com,https://www.kian-shen.com/tw/Web/page/63,https://www.kian-shen.com/tw/Web/page/84,7.3400135
1526,日馳企業股份有限公司,日馳,電機機械,－,桃園市蘆竹區海山中街51號,11099726,徐義雄,徐義雄,徐予霖,副總經理,葉永禎,(03)3543900,1972/05/26,2000/03/27,新台幣                 10.0000元,600000000,60000000,0,0,合併,每半會計年度,董事會,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市100中正區許昌街17號11樓,霈昇聯合會計師事務所,林育雅,邱奕志,SUNRACE,"NO.51, Haishan Central StreetLuzhu District, Taoyuan City, Taiwan",(03)354-4988,spokesman@sunrace.com,www.sunrace.com,徐予霖,副總經理,(03)3543900,meilian.zhu@sunrace.com,www.sunrace.tw,www.sunrace.tw,6.0
